SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,AREA,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEE002386,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓3F透析中心準備室門口,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓3F透析中心準備室門口,121.5858912,25.0466177,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Entrance to the Dialysis Center Preparation Room on the 3rd floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"Entrance of Dialysis Center Preparation Room, 3F, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002388,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓5F辦公室,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓5F辦公室,121.586448,25.0463028,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Office on the 5th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"5F Office, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002389,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓5F泌尿中心門口櫃台,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓5F泌尿中心門口櫃台,121.5861864,25.0467031,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Urology center counter at the entrance of the 5th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"5F Urology Center Entrance Counter, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002390,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓5F516病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓5F516病房,121.5858912,25.0466171,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 516 on the 5th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"5F Room 516, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002391,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓5F540病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓5F540病房,121.5860347,25.0462615,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 540 on the 5th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"5F Room 540, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002392,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓6F西邊病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓6F西邊病房,121.5859338,25.0463584,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,West Wing Room on the 6th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"6F West Wing Room, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002393,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓6F610病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓6F610病房,121.5858912,25.0466171,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 610 on the 6th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"6F Room 610, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002394,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓6F609病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓6F609病房,121.5863713,25.0467126,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 609 on the 6th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"6F Room 609, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002395,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓6F637病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓6F637病房,121.586551,25.0465501,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 637 on the 6th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"6F Room 637, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002396,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓7F707病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓7F707病房,121.5864655,25.0468675,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 707 on the 7th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"7F Room 707, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002397,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓7F731病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓7F731病房,121.5866596,25.0463988,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 731 on the 7th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"7F Room 731, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002398,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓7F703病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓7F703病房,121.5859951,25.0461774,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 703 on the 7th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"7F Room 703, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002399,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓7F710病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓7F710病房,121.5859146,25.0461501,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 710 on the 7th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"7F Room 710, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002400,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓8F803病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓8F803病房,121.5863401,25.0467342,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 803 on the 8th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"8F Room 803, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002401,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓8F討論室,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓8F討論室,121.5865527,25.0465343,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Discussion Room on the 8th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"8F Discussion Room, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002402,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓8F開飲機,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓8F開飲機,121.5859267,25.0464672,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Water Dispenser Area on the 8th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"8F Water Dispenser Area, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002403,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓8F818病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓8F818病房,121.5859462,25.046373,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 818 on the 8th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"8F Room 818, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002404,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓9F928病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓9F928病房,121.585862,25.0461358,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 928 on the 9th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"9F Room 928, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002405,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓9F護理站轉角,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓9F護理站轉角,121.5861168,25.0462044,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Corner of the Nursing Station on the 9th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"9F Nursing Station Corner, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002406,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓9F942病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓9F942病房,121.5863056,25.0462886,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 942 on the 9th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"9F Room 942, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002407,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓9F906病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓9F906病房,121.5866298,25.0464265,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 906 on the 9th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"9F Room 906, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002408,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓10F會議室門口,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓10F會議室門口,121.5862704,25.0469015,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Entrance of the Conference Room on the 10th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"10F Conference Room Entrance, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002409,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓10F1029病房,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓10F1029病房,121.5864474,25.0466473,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Room 1029 on the 10th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"10F Room 1029, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002410,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓10F大禮堂後門,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓10F大禮堂後門,121.5862144,25.0463393,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Rear Entrance of the Auditorium on the 10th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"10F Back Door of Auditorium, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002411,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓10F資源檢索區走廊,TAIFO,,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓10F資源檢索區走廊,121.5863945,25.046213,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Corridor of the Resource Retrieval Area on the 10th floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"10F Resource Retrieval Area Corridor, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002498,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟B2F公務室內走道,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5067298,25.0353294,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The hallway in Official room in A building on B2F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002499,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟4F恢復室等候區,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5067523,25.0353282,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The waiting areain Recovery room in A building on 4F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002500,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟4F碎石中心男更衣室門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5066438,25.035407,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of Men's Changing Room in Gravel Center in A building on 4F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002501,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟B1F006藥品資訊室,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5067146,25.0355206,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The 006 Drug information room in A building on B1F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002502,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟B1F營養科,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.50659,25.0354877,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Nutrition department in A building on B1F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002503,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟B1F醫療事務課,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5065779,25.0354734,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Medical Affairs Division in A building on B1F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002504,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟1F123疼痛科門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5068968,25.0356633,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of Division of Pain Management in A building on 1F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002505,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟1F胸腔內科一診門口右方,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5067496,25.0353437,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The NO.1 Division of Chest in A building on 1F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002506,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟2F婦女健康中心等候區,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5066832,25.0355293,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Women's Health Center in A building on 2F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002507,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟2F放射科櫃檯後方,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5066438,25.035407,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Radiology in A building on 2F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002508,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟3F耳鼻喉科右方走廊,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5069765,25.0357126,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Division of Otolaryngology in A building on 3F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002509,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟3F醫學美容中心雷射室門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5068515,25.0354728,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of Medical beauty center laser room in A building on 3F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002510,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟3F中醫326門診門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5067248,25.0352653,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of NO.326 Chinese medicine in A building on 4F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002511,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟5F綜合加護病房櫃台,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5069765,25.0357126,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of Comprehensive intensive care unit counter in A building on 5F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002512,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟5F血液透析中心門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.506823,25.0355861,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of Hemodialysis center in A building on 5F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002513,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟5F綜合加護病房護理站,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5068954,25.0355208,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Comprehensive intensive care unit nursing station in A building on 5F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002514,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟6FA628病房門口左方,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.50659,25.03571,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The left sideof A628 ward in A building on 6F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002515,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟6FA620病房門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.506823,25.0355861,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of A620 ward in A building on 6F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002516,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟6FA609病房門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5068515,25.0354728,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of A609 ward in A building on 6F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002517,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟7FA726病房門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5069765,25.0357126,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of A726 ward in A building on 7F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002518,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟7F準備室,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5066832,25.0355293,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Preparation room in A building on 7F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002519,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟7FA707病房門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5067146,25.0355206,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of A707 ward in A building on 7F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002526,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟10F中央走道舞台,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5066027,25.0355445,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"TheCentral walkway stage in A building on 10F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002527,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟10F書櫃,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5070252,25.0354322,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The bookcase in A building on 10F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002528,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區A棟10F醫務長辦公室門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5069018,25.0352655,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Medical chief's office in A building on 10F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002529,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟5F主任辦公室,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5072505,25.0353148,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Office of the Director in B building on 5F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002530,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟5F大門,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5073323,25.0353398,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The gate  in B building on 5F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002531,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟1F急診室內電梯,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5074185,25.0352037,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Emergency indoor elevator in B building on 1F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002532,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟1F急診藥局,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5072723,25.0351939,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The Emergency pharmacy in B building on 1F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
TPEE002533,379140300P,臺北市政府,臺北市立聯合醫院和平院區,醫院,北市聯醫和平院區B棟2F檢驗科辦公室門口,TAIFO,,100,臺北市,中正區,100臺北市中正區中華路二段33號,121.5073527,25.0352571,Taipei City Government,"Taipei City Hospital, Heping Branch",Hospital,"The entrance of Inspection Office in B building on 2F, Taipei City Hospital, Heping Branch",Taipei City,Zhongzheng District,"No.33,Sec.2,Zhonghua Rd.,Zhongzheng Dist.,Taipei City100,Taiwan,R.O.C."
